Line #,Key,en Version,ka Translation
525,ka.admin.users.edit.title,Editing User,ცვლილებების შეტანა მომხმარებლის გვერდზე
526,ka.admin.users.index.title,Users,მომხმარებლები
527,ka.admin.users.new.title,New User,ახალი მომხმარებელი
528,ka.admin.users.show.title,User Details,მომხმარებლის დეტალები
529,ka.devise.mailer.reset_password_instructions.title,Hello %{nickname}!,"მოგესალმებით, %{nickname}!"
530,ka.devise.mailer.reset_password_instructions.p1,"Someone has requested a link to change your password on %{app_name}, and you can do this through the link below.","მივიღეთ მოთხოვნა '%{app_name}' თქვენი პაროლის შეცვლის შესახებ. პაროლის შესაცვლელად, მიჰყევით შემდეგ ბმულს."
531,ka.devise.mailer.reset_password_instructions.link_title,Change my password,პაროლის შეცვლა
532,ka.devise.mailer.reset_password_instructions.p2,"If you didn't request this, please ignore this email.","თუ თქვენ არ მოგითხოვიათ პაროლის შეცვლა, გთხოვთ, არ მიაქციოთ ყურადღება ამ შეტყობინებას."
533,ka.devise.mailer.reset_password_instructions.p3,Your password won't change until you access the link above and create a new one.,"თქვენი პაროლი იგივე დარჩება, სანამ არ გადახვალთ ზემოთ მითითებულ ბმულზე და შექმნით ახალ პაროლს."
534,ka.settings.index.title,User Settings,მომხმარებლის პარამეტრები
535,ka.settings.index.tabs.settings,Settings,პარამეტრები
536,ka.settings.index.tabs.api,API Access Tokens,API-ს დაშვების გასაღები
537,ka.settings.index.api_explanation1,"The API allows you to programmatically get information and run analyses on the datasets and time series available on this site. All API calls require an access token - a key that let's us know who is making the request. To get one, simply press the button below.","API საშუალებას გაძლევთ პროგრამულად მიიღოთ ინფორმაცია და ჩაატაროთ ანალიზი საიტზე არსებულ მონაცემთა ცხრილსა და პერიოდულ შედარებაში. API-ს ყველა გამოძაღება ითხოვს დაშვების გასაღებს, რომელიც გვამცნობს იმას, თუ ვინ აკეთებს მოთხოვნას. გამოძაღებისთვის უბრალოდ დააჭირეთ ქვემოთ მოცემულ ღილაკს."
538,ka.settings.index.api_link_text,API Documentation section,API-ს დოკუმენტაციის სექცია
539,ka.settings.index.api_explanation2,You can learn more about the API and how to use the Access Token by going to the [link].,[link]-ზე გადასვლით თქვენ შეგიძლია გაიგოთ მეტი API-ს და დაშვების გასაღების შესახებ. 
540,ka.settings.index.no_api_keys,You do not have any API Access Tokens on file.,თქვენ არ გაქვთ API-ს დაშვების გასაღები ან ფაილი
541,ka.settings.index.get_api,Get API Access Token,API-ს დაშვების გასაღების მიღება
542,ka.settings.index.delete_api,Delete API Access Token,API-ს დაშვების გასაღების წაშლა
543,ka.root.index.header_latest_datasets,Latest Datasets,უახლესი მონაცემთა ცხრილი
544,ka.root.index.no_datasets,"At this time, no datasets have been loaded into the site.",ამ მომენტისთვის ვებ-გვერდზე არ ჩატვირთულა მონაცემთა ცხრილი
545,ka.root.index.header_latest_time_series,Latest Time Series,უახლესი პერიოდული შედარება
546,ka.root.index.no_time_series,"At this time, no time series have been created in the site.",ამ მომენტისთვის ვებ-გვერდზე არ შექმნილა პერიოდული შედარება.
547,ka.root.index.wms_title,Welfare <br />Monitoring Survey,კეთილდღეობის <br />მონიტორინგის კვლევა
548,ka.root.index.wms_slogan,"Comparing the <br />well-being of children <br />from 2009, 20011 and 2013","ბავშვთა კეთილდღეობის <br />შედარება <br />2009, 2011 და <br/>2013 წლებში"
549,ka.root.index.header_highlights,Highlights,გამორჩეული
550,ka.root.index.header_categories,Browse Categories,კატეგორიების დათვალიერება
551,ka.root.index.search_datasets,Search Datasets,მონაცემთა ცხრილის ძებნა
552,ka.root.contact.title,Contact,კონტაქტი
553,ka.root.contact.send,Send,გაგზავნა
554,ka.root.contact.error_title,An error has occurred,პრობლემა წარმოიშვა
555,ka.root.instructions.title,Instructions,ინსტრუქცია
556,ka.root.notes.title,Notes,შენიშვნები
557,ka.root.explore_data.title,Explore the Data,მონაცემთა გაცნობა
558,ka.root.explore_data.search_datasets,Search Datasets,მონაცემთა ცხრილის ძებნა
559,ka.root.explore_data.sort_by.this,Sort By,დახარისხება
560,ka.root.explore_data.sort_by.title,Title,დასახელება
561,ka.root.explore_data.sort_by.release,Date Released,გამოქვეყნების თარიღი
562,ka.root.explore_data.sort_by.publish,Date Published Here,აქ გამოქვეყნების თარიღი
563,ka.root.explore_data.no_data,"At this time, no datasets have been loaded into the site.",ამ მომენტისთვის ვებ-გვერდზე არ ჩატვირთულა მონაცემთა ცხრილი
564,ka.root.explore_data.no_match,"Sorry, no datasets match your search request.","უკაცრავად, თქვენი არცერთი მოთხოვნა არ ემთხვევა პერიოდული შედარებას"
565,ka.root.explore_data_show.title,Explore the Data,პერიოდული შედარების მონაცემების გაცნობა
566,ka.root.explore_time_series.title,Explore Time Series Data,პერიოდული შედარების მონაცემების გაცნობა
567,ka.root.explore_time_series.search_time_series,Search Time Series,პერიოდული შედარების ძებნა
568,ka.root.explore_time_series.sort_by.this,Sort By,დახარისხება
569,ka.root.explore_time_series.sort_by.title,Title,დასახელება
570,ka.root.explore_time_series.sort_by.publish,Date Published Here,აქ გამოქვეყნების თარიღი
571,ka.root.explore_time_series.no_data,"At this time, no time series have been created in the site.",ამ მომენტისთვის ვებ-გვერდზე არ შექმნილა პერიოდული შედარება.
572,ka.root.explore_time_series.no_match,"Sorry, no time series match your search request.","უკაცრავად, თქვენს მოთხოვნას არცერთი პერიოდული შედარება არ შეესაბამება"
573,ka.root.explore_time_series_show.title,Explore Time Series Data,გაეცანით პერიოდული შედარების მონაცემებს
574,ka.api.msgs.no_key,You must provide an API Access Token in order to use the API. You can quickly get a API Access Token by going to %{url}.,API-ს გამოსაყენებლად თქვენ უნდა წარმაოდგინოთ API-ს დაშვების გასაღები. თქენ მარტივად შეგიძლიათ API-ის დაშვების გასაღების მიღება შემდეგ მისამართზე გადასვლით %{url}.
575,ka.api.msgs.no_dataset,The Dataset could not be found.,მონაცემთა ცხრილი ვერ მოიძებნა
576,ka.api.msgs.no_question,The Question cound not be found.,კითხვა ვერ მოიძებნა
577,ka.api.msgs.no_broken_down_by,The Broken Down By Question could not be found.,კითხვებით ჩაშლა ვერ მოიძებნა
578,ka.api.msgs.no_filtered_by,The Filter By Question could not be found.,კითხვებით გაფილტრვა ვერ მოიძებნა
579,ka.api.msgs.no_time_series,The Time Series could not be found.,პერიოდული შედარება ვერ მოიძებნა
580,ka.api.msgs.no_time_series_dataset,The Time Series does not have any datasets assigned to it.,პერიოდული შედარებას არ აქვს მასთან დაკავშირებული მონაცემთა ცხრილი.
581,ka.api.msgs.no_time_series_dataset_error,There was an error getting the data for the datasets in the time series.,პერიოდული შედარებაში მონაცემთა ცხრილის მიღების დროს წარმოიშვა პრობლემა.
582,ka.api.index.title,API,API
583,ka.api.index.no_versions,No documentation for the API has been created yet.,API-სთვის დოკუმენტაცია ჯერ არ შექმნილა
584,ka.api.index.no_methods,No documentation for this version has been created yet.,ამ ვერსიისთვის დოკუმენტაცია ჯერ არ შექმნილა
585,ka.api.documentation.no_content,No documentation for this method has been created yet.,ამ მეთოდისთვის დოკუმენტაცია ჯერ არ შექმნილა
586,ka.datasets.index.stats.data_records,Data Records,მონაცემთა ჩაწერა
587,ka.datasets.index.stats.good_questions,Analyzable Questions,გაანალიზებადი კითხვები
588,ka.datasets.index.stats.no_text,No Question Text,კითხვის ტექსტი არ არის
589,ka.datasets.index.stats.bad_answers,Bad Answers,არასწორი პასუხი
590,ka.datasets.index.stats.no_answers,No Answers,პასუხის გარეშე
591,ka.datasets.index.view_warnings,View Details,დეტალების ნახვა
592,ka.datasets.warnings.title,Warnings,გაფრთხილება
593,ka.datasets.warnings.tab_bad_answers,Questions with Bad Answers,კითხვა არასწორი პასუხით
594,ka.datasets.warnings.tab_no_answers,Questions with No Answers,კითხვა პასუხის გარეშე
595,ka.datasets.warnings.tab_no_text,Questions with No Text,კითხვა ტექსტის გარეშე
596,ka.datasets.warnings.bad_answers,"The following %{number} questions contain values that were not listed as one of the possible answers. For example, the list of possible answers was 1, 2, 3 or 4 and one record had a value of 5. The records with the extra values will not be used during analysis.","წინამდებარე კითხვას %{number} გააჩნია ისეთი მნიშვნელობა, რომელიც არ იყო ჩამოთვლილი ერთ-ერთ სავარაუდო პასუხად. ეს მონაცემები, დამატებითი მნიშნელობებით, არ იქნება გამოყენებული ანალიზი დროს."
597,ka.datasets.warnings.no_answers,"The following %{number} questions do not have a list of possible answers. For example, a question 'What is your age?' could come with answers like <20, 20-40, 40-60, >60 and each of these answers would represent a certain value like 1, 2, 3, 4 that is stored in the data. These questions will not be available for analysis unless a list of possible answers are provided.","წინამდებარე კითხვას %{number} გააჩნია ისეთი მნიშვნელობა, რომელიც არ იყო ჩამოთვლილი ერთ-ერთ სავარაუდო პასუხად. ეს მონაცემები, დამატებითი მნიშნელობებით, არ იქნება გამოყენებული ანალიზი დროს ვიდრე სავარაუდო პასუხების სია არ იქნება მოწოდებული."
598,ka.datasets.warnings.no_text,"The following %{number} questions do not have text. For example a code of 'A1' was given, but no text describing what 'A1' represents was provided. These questions will not be available for analysis unless text is provided.","წინამდებარე კითხვას %{number} გააჩნია ისეთი მნიშვნელობა, რომელიც არ იყო ჩამოთვლილი ერთ-ერთ სავარაუდო პასუხად. ეს მონაცემები, დამატებითი მნიშნელობებით, არ იქნება გამოყენებული ანალიზი დროს ვიდრე ტექსტი არ იქნება მოწოდებული."
599,ka.datasets.warnings.no_bad_answers,Congratulations! All of the data file data contains valid answers.,გილოცავთ! მონაცემების ფაილის ყველა მონაცემი შეიცავს სწორ პასუხს.
600,ka.datasets.warnings.no_no_answers,Congratulations! All of the data file questions have answers.,გილოცავთ! მონაცემების ყველა ფაილს აქვს პასუხი.
601,ka.datasets.warnings.no_no_text,Congratulations! All of the data file questions have text.,გილოცავთ! მონაცემების ყველა ფაილს აქვს ტექსტი.
602,ka.datasets.warnings.no_warnings,Congratulations! Your data file contains no issues that may effect the way the data is analyzed.,გილოცავთ! თქენი მონაცემები არ შეიცავენ ისეთ საკითხებს რომლებსაც შეუძლიათ ზეგავლენა მოახდინონ მონაცემთა ანალიზზე.
603,ka.datasets.exclude_questions.title,Questions to Exclude from Analysis,ანალიზიდან გამოსარიცხი კითხვები
604,ka.datasets.exclude_questions.explanation,Use this page to indicate which questions should not be included during analysis.,გამოიყენეთ ეს გვერდი რათა მიუთითოთ რომელ შეკითხვას არ უნდა მოიცავდეს ანალიზი
605,ka.datasets.exclude_questions.no_questions,There are no questions on file for this dataset.,ამ ცხრილისთვის არ არის კითხვები ან ფაილები
606,ka.datasets.exclude_answers.title,Answers to Exclude from Analysis,ანალიზიდან გამოსარიცხი პასუხები
607,ka.datasets.exclude_answers.explanation,Use this page to indicate which answers should not be included during analysis.,გამოიყენეთ ეს გვერდი რათა მიუთითოთ რომელ პასუხს არ უნდა მოიცავდეს ანალიზი
608,ka.datasets.exclude_answers.no_questions,There are no questions on file for this dataset.,ამ ცხრილისთვის არ არის კითხვები ან ფაილები
609,ka.datasets.can_exclude_answers.title,Answers That Can Be Excluded During Analysis,პასუხები რომლებიც ანალიზიდან შეიძლება გამოირიცხონ
610,ka.datasets.can_exclude_answers.explanation,"Use this page to indicate which answers can be included during analysis, but have the ability to be excluded (e.g., answers like: Don't Know, Refuse to Answer, etc).","გამოიყენეთ ეს გვერდი რათა მიუთითოთ რომელი პასუხი შეიძლება იყოს ანალიზის დროს გამოყენებული, მაგრამ ჰქონდეს გამორიცხვის საშუალება (მაგ. ისეთი პასუხები, როგორიცაა არ ვიცი, უარი პასუხზე, ა.შ.)."
611,ka.datasets.can_exclude_answers.no_questions,There are no questions on file for this dataset.,ამ ცხრილისთვის არ არის კითხვები ან ფაილები
612,ka.datasets.mappable.title,Make Questions Mappable,გახადოს კითხვა რუკაზე დასატანი
613,ka.datasets.mappable.explanation,Use this page to indicate which questions are geographic in nature so that the analysis screen can include a map.,"გამოყენეთ ეს გვერდი რათა მიუთითოთ როელი კითხვები არიან ბუნებრივად გეოგრაფიული ტიპის, რათა ანალიზის ეკრანს შეეძლოს რუკის გამოყენება."
614,ka.datasets.mappable.no_shapes,"Sorry, at this time there are no pre-defined maps on file that you can use.","უკაცრავად, ამ დროისთვის ფაილში არ არის წინასწარ განსაზღვრული რუკები რომლის გამოყენებასაც თქვენ შეძლებდით."
615,ka.datasets.mappable.add_shapes,Add Map Shapes,რუკის ფორმის დამატება
616,ka.datasets.mappable.add_map_question,Add Mappable Question,რუკაზე დასატანი კითხვების დამატება
617,ka.datasets.mappable_form.title,Mappable Question Form,რუკაზე დასატანი კითხვების ფორმა
618,ka.datasets.mappable_form.no_questions,There are no questions available in '%{title}' to be made mappable.,"%{title}'-ში არ არის ისეთი ხელმისაწვდომი კითხვები, რომელიც შეიძლება იყოს რუკაზე დასატანი"
619,ka.datasets.mappable_form.no_shapes,"Sorry, at this time there are no pre-defined maps on file that you can use.","უკაცრავად, ამ დროისთვის ფაილში არ არის წინასწარ განსაზღვრული რუკები რომლის გამოყენებასაც თქვენ შეძლებდით."
620,ka.datasets.mappable_form.question_label,Question to make mappable,გახადოს კითხვა რუკაზე დასატანი
621,ka.datasets.mappable_form.shapeset_label,Map to use,გამოყენებადი რუკა
622,ka.datasets.mappable_form.matching_header,Mapping '[question]' to '[shapeset]',[question]' დატანა '[shapeset]' რუკაზე 
623,ka.datasets.mappable_form.matching_explanation,"For each answer to '[question]', select the matching map shape from '[shapeset]'.","[question]'-ის თითოეული პასუხისთვის, აირჩიეთ შესატყვისი რუკის ფორმა '[shapeset]'-დან."
624,ka.datasets.mappable_form_edit.title,Mappable Question Form,რუკაზე დასატანი კითხვების ფორმა
625,ka.datasets.mappable_form_edit.matching_header,Mapping '%{question}' to '%{shapeset}',[question]' დატანა '[shapeset]' რუკაზე 
626,ka.datasets.mappable_form_edit.matching_explanation,"For each answer to '%{question}', select the matching map shape from '%{shapeset}'.","[question]'-ის თითოეული პასუხისთვის, აირჩიეთ შესატყვისი რუკის ფორმა '[shapeset]'-დან."
627,ka.datasets.form.reports,Reports,რეფორთები
628,ka.datasets.form.header_add_report,Add a report for this dataset,მონაცემთა ცხრილში რეფორთის დამატება
629,ka.datasets.highlights.title,Dataset Highlights,მონაცემთა ცხრილის გამორჩეულები
630,ka.datasets.highlights.instructions,"Highlights are visuals (charts and maps) that highlight interesting aspects of your dataset and are shown on the dashboard page and the home page. 

To add a highlight, go to the explore page, select the indicators you want, and then in the charts that appear click the star button in the top left corner.

You can use this page to quickly remove highlights or to indicate which highlight to always show on the home page - only one highlight from all datasets and time series can be selected for this.
","გამორჩეული წარმოადგენს ვიზუალს (გრაფები და რუკები) რომელიც თქვენი მონაცემების საინტერესო ასპექტებს უსვამს ხაზს და ნაჩვენებია მთავარ გვერდზე და dashboard-ზე.

გამორჩეულების დასამატებლად, გადადით მონაცემთა გაცნობის გვერდზე, აირჩიეთ სასურველი ინდიკატორი და შემდეგ გამოჩენილ გრაფიკში დააჭირეთ ვარსკვლავის ღილაკს, რომელიც განთავსებულია ზედა მარცხენა კუთხეში.

თქვენ შეგიძლიათ გამოიყენოთ ეს გვერდი გამორჩეულის მარტივად წასაშლელად ან იმის მისათითებლად თუ რომელი გამორჩეული იყოს მთავარ გვერდზე მუდმივად ნაჩვენები - ყველა ცხრილიდან მხოლოდ ერთი გამორჩეული შეიძლება იყოს არჩეული.
"
631,ka.datasets.highlights.no_highlights,There are no highlights on file for this dataset.,ფაილში ამ ცხრილისთვის არ არის გამორჩეული
632,ka.datasets.highlights.question_code,Question,კითხვა
633,ka.datasets.highlights.broken_down_by_code,Broken Down By,ჩაშლილია
634,ka.datasets.highlights.filtered_by_code,Filtered By,გაფილტრულია
635,ka.datasets.highlights.show_home_page,Always Shows on Home Page,ყოველთვის ჩანს მთავარ გვერდზე
636,ka.datasets.highlights.btn_show_home_page,Show on Home Page,მთავარ გვერდზე გამოჩენა
637,ka.questions.index.title,Edit Questions and their Answers,კითხვების და მათი პასუხების შესწორება
638,ka.questions.index.explanation,Use this page to select a question to edit it and/or it's answers.,გამოიყენეთ ეს გვერდი კითხვის ან/და მისი პასუხის ჩასასწორებლად
639,ka.questions.index.mass_changes,You can also use the %{link} to change multiple items at once via a spreadsheet upload.,"თქვენ ასევე შეგიძლია გამოიყენოთ %{link} რამდენიმე საკითხის ერთხელ შესაცვლელად, ონლაინ ცხრილის ატვირთვით."
640,ka.questions.index.mass_changes_link,Mass Changes page,ფართო ცვლილებების გვერდი
641,ka.questions.index.no_questions,There are no questions on file for this dataset.,ამ ცხრილისთვის არ არის კითხვები ან ფაილები
642,ka.questions.show.title,Question: %{question},კითხვა: %{question}
643,ka.questions.show.header_answers,Answers,პასუხი
644,ka.questions.show.no_answers,There are no pre-defined list of answers for this question.,ამ კითხვისთვის არ არის წონასწარ განსაზღვრული პასუხების სია
645,ka.questions.form.header_answers,Answers,პასუხები
646,ka.questions.form.explanation_answers,"The answer settings fields (value, sort order, etc) are only shown in the '%{lang}' tab.","პასუხის პარამეტრები (მნიშვნელობა, დახარისხების წყობა, ა.შ.) ნაჩვენებია მხოლოდ '%{lang}' ჩანართში."
647,ka.questions.form.default_text,Default Text,ძირითადი ტექსტი
648,ka.questions.form.header_add_answer,Add a new answer for this question,ამ კითხვისთვის ახალი პასუხის დამატება
649,ka.questions.form.header_add_missing_answer,The following values are in the data but are not provided as one of the answers. <br/>Select a value to add it as an answer and have it included in the analysis.,"აღნიშნული მნიშვნელობები მონაცემებში არიან, მაგრამ არ არიან მოწოდებულნი როგორც პასუხის ერთ ერთი ვარიანტი. <br/>აირჩიეთ მნიშვნელობა რათა დაამატოთ იგირ როგორც პასუხი და ანალიზმა მოიცვას იგი."
650,ka.questions.mass_changes.title,Mass Changes for Questions/Answers,კითხვების/პასუხების ფართო ცვლილებები
651,ka.questions.mass_changes.explanation,Use this page to upload a spreadsheet of Questions or Answers to quickly change the text or settings for many records at once.,გამოიყენეთ ეს გვერდი კითხვების ან პასუხების ასატვირთად ან მარავალი ჩანაწერის ტექსტისა და პარამეტრების შესაცვლლეად.
652,ka.questions.mass_changes.template,Template,ნიმუში
653,ka.questions.mass_changes.upload,Upload Your Spreadsheet of Changes,ატვირთეთ თქვენი შესწორებების ონლაინ ცხრილი
654,ka.questions.mass_changes.questions.header,Questions,კითხვები
655,ka.questions.mass_changes.questions.template,Clicking the button below will download a template of all questions in this dataset. Make the desired changes in the spreadsheet and then use the form below to update your changes.,ქვემოთ მოცემულ ღილაკზე დაჭერით ჩამოიტვირთება მონაცემთა ცხრილში არსებული ყველა პასუხის ნიმუში. გააკეთეთ თქვენთვის სასურველი ცვლილებები ონლაინ ცხრილში და შემდეგ გამოიყენეთ ქვემოთ მოცემული ფორმა თქვენი ცვლილებების განახლებისთვის.
656,ka.questions.mass_changes.questions.template2,The only columns that cannot be changed are: %{code},"სვეტები, რომლის შეცვლაც შეუძლებელია: %{code}"
657,ka.questions.mass_changes.questions.template_link,Download Questions Template,კითხვების ნიმუშების ჩამოტვირთვა
658,ka.questions.mass_changes.questions.submit,Update Questions,კითხვების განახლება
659,ka.questions.mass_changes.answers.header,Answers,პასუხები
660,ka.questions.mass_changes.answers.template,Clicking the button below will download a template of all answers in this dataset. Make the desired changes in the spreadsheet and then use the form below to update your changes.,ქვემოთ მოცემულ ღილაკზე დაჭერით ჩამოიტვირთება მონაცემთა ცხრილში არსებული ყველა პასუხის ნიმუში. გააკეთეთ თქვენთვის სასურველი ცვლილებები ონლაინ ცხრილში და შემდეგ გამოიყენეთ ქვემოთ მოცემული ფორმა თქვენი ცვლილებების განახლებისთვის.
661,ka.questions.mass_changes.answers.template2,"The only columns that cannot be changed are: %{code}, %{value}","სვეტები, რომლის შეცვლაც შეუძლებელია: %{code}, %{value}"
662,ka.questions.mass_changes.answers.template_link,Download Answers Template,პასუხების ნიმუშების ჩამოტვირთვა
663,ka.questions.mass_changes.answers.submit,Update Answers,პასუხების განახლება
664,ka.time_series.form.header_datasets,Datasets,მონაცემთა ცხრილები
665,ka.time_series.form.header_add_dataset,Add a new dataset to this time series,პერიოდული შედარებაში ახალი მონაცემთა ცხრილების დამატება
666,ka.time_series.highlights.title,Time Series Highlights,პერიოდული შედარება გამორჩეული
667,ka.time_series.highlights.instructions,"Highlights are visuals (charts and maps) that highlight interesting aspects of your time series and are shown on the dashboard page and the home page. 

To add a highlight, go to the explore page, select the indicators you want, and then in the charts that appear click the star button in the top left corner.

You can use this page to quickly remove highlights or to indicate which highlight to always show on the home page - only one highlight from all datasets and time series can be selected for this.
","გამორჩეული წარმოადგენს ვიზუალს (გრაფები და რუკები) რომელიც თქვენი მონაცემების საინტერესო ასპექტებს უსვამს ხაზს და ნაჩვენებია მთავარ გვერდზე და dashboard-ზე.

გამორჩეულების დასამატებლად, გადადით მონაცემთა გაცნობის გვერდზე, აირჩიეთ სასურველი ინდიკატორი და შემდეგ გამოჩენილ გრაფიკში დააჭირეთ ვარსკვლავის ღილაკს, რომელიც განთავსებულია ზედა მარცხენა კუთხეში.

თქვენ შეგიძლიათ გამოიყენოთ ეს გვერდი გამორჩეულის მარტივად წასაშლელად ან იმის მისათითებლად თუ რომელი გამორჩეული იყოს მთავარ გვერდზე მუდმივად ნაჩვენები - ყველა ცხრილიდან მხოლოდ ერთი გამორჩეული შეიძლება იყოს არჩეული.
"
668,ka.time_series.highlights.no_highlights,There are no highlights on file for this time series.,ფაილში ამ პერიოდული შედარებისთვის არ არის გამორჩეული
669,ka.time_series.highlights.question_code,Question,კითხვა
670,ka.time_series.highlights.broken_down_by_code,Broken Down By,ჩაშლილია
671,ka.time_series.highlights.filtered_by_code,Filtered By,გაფილტრულია
672,ka.time_series.highlights.show_home_page,Always Shows on Home Page,ყოველთვის ჩანს მთავარ გვერდზე
673,ka.time_series.highlights.btn_show_home_page,Show on Home Page,მთავარ გვერდზე გამოჩენა
674,ka.time_series_questions.index.title,Edit Time Series Questions and their Answers,პერიოდული შედარების კითხვების და პასუხების შესწორება
675,ka.time_series_questions.index.explanation,Use this page to add questions to the time series or edit questions already in the time series.,გამოიყენეთ ეს გვერდი პერიოდულ შედარებაში ახალი კითხვების დასამატებლად ან არსებული კითხვების შესასწორებლად
676,ka.time_series_questions.index.no_questions,There are no questions on file for this time series yet.,პერიოდული შედარებისთვის კითხვა ან ფაილი ვერ მოიძებნა
677,ka.time_series_questions.index.btn_add_question,Add a Question,კითხვის დამატება
678,ka.time_series_questions.index.btn_add_question_hint,Match a question from each dataset and add the question to the time series.,მოანცემთა თითოეული ცხრილიდან დაამთხვიოს კითხვა და დაამატოს პერიოდულ შედარებაში.
679,ka.time_series_questions.index.btn_automatic,Automatically Assign Matching Questions,ავტომატურად დააკავშიროს ერთნაირი კითხვები
680,ka.time_series_questions.index.btn_automatic_hint,Questions with the same Question Code in each dataset will automatically be added to the time series. This will take a few seconds to complete.,მონაცემთა თითოეული ცხრილიდან ერთი და იმავე კოდის მქონე კითხვები ავტომატურად დაემატება პერიოდულ შედარებაში. ამის დასრულებას დასჭირდება რამდენიმე წამი.
681,ka.time_series_questions.index.header_dataset_question,%{title} Question,%{title} კითხვა
682,ka.time_series_questions.form.header_answers,Answers,პასუხი
683,ka.time_series_questions.form.explanation_answers,"The answer settings fields (value, sort order, etc) are only shown in the '%{lang}' tab.","პასუხის პარამეტრები (მნიშვნელობა, დახარისხების წყობა, ა.შ.) ნაჩვენებია მხოლოდ '%{lang}' ჩანართში."
684,ka.time_series_questions.form.default_text,Default Text,მთავარი ტექსტი
685,ka.time_series_questions.form.header_add_answer,Add a new answer for this question,ამ კითხვისთვის ახალი პასუხის დამატება
686,ka.time_series_questions.show.title,Question: %{question},კითხვა: %{question}
687,ka.time_series_questions.show.header_answers,Answers,პასუხი
688,ka.time_series_questions.show.no_answers,There are no answers for this question yet.,ამ კითხვისთვის პასუხი ჯერ ვერ მოიძებნა
689,ka.shared.explore_data.no_matches,Your selections returned no data. Please try again with a different selection.,თქვენი მონიშნული დაბრუნდა მონაცემებში. გთხოვთ სცადოთ თავიდან სხვა მონიშვნით.
690,ka.shared.explore_data.no_data,'%{title}' does not have any data that is analyzable at this time.,"%{title}' არ შეიცავს მონაცემებს, რომლებიც გაანალიზებადია ამ დროისთვის."
691,ka.shared.explore_data.hover_region,Hover over a Region,Hover over a Region
692,ka.shared.explore_data.na,N/A,არ არის ხელმისაწვდომი
693,ka.shared.explore_data.percent,Percent,პროცენტი
694,ka.shared.explore_data.dataset_title,Dataset,მონაცემთა ცხრილი
695,ka.shared.explore_data.form.question_code,Explore Answers To,გაეცანით პასუხებს
696,ka.shared.explore_data.form.broken_down_by_code,Broken Down By,ჩაშლილია
697,ka.shared.explore_data.form.optional,optional,არჩევითი
698,ka.shared.explore_data.form.no_comparison,No Comparison,არ არის შედარება
699,ka.shared.explore_data.form.swap,Swap the Questions,კითხვის შეცვლა
700,ka.shared.explore_data.form.submit,Generate,დაანგარიშება
701,ka.shared.explore_data.form.reset,Reset,გადატვირთვა
702,ka.shared.explore_data.form.filtered_by_code,Filtered By,გაფილტრულია
703,ka.shared.explore_data.form.no_filter,No Filter,ფილტრი არ არის
704,ka.shared.explore_data.form.can_exclude,"Exclude ""Don't know"" & ""Refuse""","გამორიცხე ""არ ვიცი"" & ""უარი პასუხზე"""
705,ka.shared.explore_data.form.can_exclude_hint,"Remove answers like ""Don't know"" & ""Refuse"" from the analysis","ანალიზიდან წაშალე პასუხები ""არ ვიცი"" & ""უარი პასუხზე"""
706,ka.shared.explore_data.jumpto.chart,Jump to Chart,გრაფაზე გადასვლა
707,ka.shared.explore_data.jumpto.map,Jumpt to Map,რუკაზე გადასვლა
708,ka.shared.explore_data.tabs.map,Map,რუკა
709,ka.shared.explore_data.tabs.chart,Chart,გრაფა
710,ka.shared.explore_data.tabs.table,Table,ცხრილი
711,ka.shared.explore_data.tabs.details,Details,დეტალები
712,ka.shared.explore_data.map.filter,Filter map by selecting an answer to '%{text}':,რუკის გაფილტვრა ამ პასუხის არჩევით '%{text}':
713,ka.shared.explore_time_series.no_matches,Your selections returned no data. Please try again with a different selection.,თქვენი მონიშნული დაბრუნდა მონაცემებში. გთხოვთ სცადოთ თავიდან სხვა მონიშვნით.
714,ka.shared.explore_time_series.no_data,'%{title}' does not have any data that is analyzable at this time.,"%{title}' არ შეიცავს მონაცემებს, რომლებიც გაანალიზებადია ამ დროისთვის."
715,ka.shared.explore_time_series.na,N/A,არ არის ხელმისაწვდომი
716,ka.shared.explore_time_series.percent,Percent,პროცენტი
717,ka.shared.explore_time_series.time_series_title,Time Series,პერიოდული შედარება
718,ka.shared.explore_time_series.form.question_code,Explore Answers To,გაეცანით პასუხებს
719,ka.shared.explore_time_series.form.submit,Generate,დაანგარიშება
720,ka.shared.explore_time_series.form.reset,Reset,გადატვირთვა
721,ka.shared.explore_time_series.form.filtered_by_code,Filtered By,გაფილტრულია
722,ka.shared.explore_time_series.form.no_filter,No Filter,ფილტრი არ არის
723,ka.shared.explore_time_series.form.can_exclude,"Exclude ""Don't know"" & ""Refuse""","გამორიცხე ""არ ვიცი"" & ""უარი პასუხზე"""
724,ka.shared.explore_time_series.form.can_exclude_hint,"Remove answers like ""Don't know"" & ""Refuse"" from the analysis","ანალიზიდან წაშალე პასუხები ""არ ვიცი"" & ""უარი პასუხზე"""
725,ka.shared.explore_time_series.jumpto.chart,Jump to Chart,გრაფაზე გადასვლა
726,ka.shared.explore_time_series.tabs.chart,Chart,გრაფა
727,ka.shared.explore_time_series.tabs.table,Table,ცხრილი
728,ka.shared.explore_time_series.tabs.details,Details,დეტალები
729,ka.shared.dashboard_data.tabs.highlights,Highlights,გამორჩეული
730,ka.shared.dashboard_data.tabs.methodology,Methodology,მეთოდოლოგია
731,ka.shared.dashboard_data.tabs.codebook,Codebook,კოდირება
